ID,vi,surfaceTension,radius,cTime,maxDeflection,coefOfRestitution,Density,labcTime,labcoefOfRestitution
Tue142517,-0.312840517,2,1,3.66,1.1075078793,NaN,7.8,3.66,NaN
Tue142617,-0.312840517,2,1,5.365,1.1050650087,0.984928383419104,7.8,5.35,0.984928025937805
